
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Whole cells prelim 75","GTY029 25C 9 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","743.15","831.21","797.26","6378.09","27.76","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 76","GTY029 25C 9 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","741.22","775.11","762.92","2288.75","15.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 77","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","728.71","728.71","728.71","728.71","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 78","GTY029 25C 9 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","718.77","735.57","726.94","2180.82","6.87","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 79","GTY029 25C 9 (cropped)","Whole cells prelim","58","0.0691","N/A","N/A","N/A","N/A","N/A","694.15","847.33","761.86","44187.82","38.69","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 80","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","739.38","739.38","739.38","739.38","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 81","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","723.82","723.82","723.82","723.82","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 82","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","761.16","761.16","761.16","761.16","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 83","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","731.83","749.56","740.7","1481.39","8.87","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 84","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","772.63","772.63","772.63","772.63","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 85","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","755.53","755.53","755.53","755.53","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 86","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","785.23","785.23","785.23","785.23","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 87","GTY029 25C 9 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","744.73","778.04","757.09","3028.35","12.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 88","GTY029 25C 9 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","731.31","762.06","749.43","2248.3","13.14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 89","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","733.8","733.8","733.8","733.8","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 90","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","725.03","725.03","725.03","725.03","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 91","GTY029 25C 9 (cropped)","Whole cells prelim","14","0.0167","N/A","N/A","N/A","N/A","N/A","720.57","975.23","863","12082.04","80.98","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 92","GTY029 25C 9 (cropped)","Whole cells prelim","6","0.00714","N/A","N/A","N/A","N/A","N/A","756.01","871.42","839.28","5035.67","39.79","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 93","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","746.91","820.61","783.76","1567.53","36.85","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 94","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","743.57","782.79","763.18","1526.36","19.61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 95","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","786.36","804.7","795.53","1591.06","9.17","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 96","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","690.52","690.52","690.52","690.52","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 97","GTY029 25C 9 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","728.5","849.31","781.27","6250.19","37.47","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 98","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","748.08","759.91","754","1507.99","5.92","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 99","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","729.65","729.65","729.65","729.65","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 100","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","716.44","716.44","716.44","716.44","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 101","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","760.53","760.53","760.53","760.53","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 102","GTY029 25C 9 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","761.82","801.08","786.78","2360.35","17.72","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 103","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","793.38","793.38","793.38","793.38","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 104","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","784.5","784.5","784.5","784.5","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 105","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","832.15","832.15","832.15","832.15","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 106","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","776.86","776.86","776.86","776.86","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 107","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","852.05","852.05","852.05","852.05","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 108","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","740.1","740.1","740.1","740.1","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 109","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","721.8","723.27","722.54","1445.08","0.734","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 110","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","898.92","898.92","898.92","898.92","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 111","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","760.78","760.78","760.78","760.78","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 112","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","838.89","861.61","850.25","1700.5","11.36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 113","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","801.85","818.99","810.42","1620.84","8.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 114","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","731.29","743.69","737.49","1474.98","6.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 115","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","859.56","859.56","859.56","859.56","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 116","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","793.59","816.73","805.16","1610.32","11.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 117","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","869.13","879.25","874.19","1748.38","5.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 118","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","801.01","801.01","801.01","801.01","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 119","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","797.1","797.1","797.1","797.1","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 120","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","754.69","774.29","764.49","1528.98","9.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 121","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","858.59","858.59","858.59","858.59","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 122","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","725.57","725.57","725.57","725.57","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 123","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","800.72","800.72","800.72","800.72","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 124","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","773.31","773.31","773.31","773.31","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 125","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","829.77","850","839.88","1679.77","10.12","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 126","GTY029 25C 9 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","815.97","839.96","831.08","2493.23","10.74","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 127","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","826.94","860.61","843.78","1687.56","16.83","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 128","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","856.29","856.29","856.29","856.29","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 129","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","771.55","776.23","773.89","1547.78","2.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 130","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","790.68","790.68","790.68","790.68","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 131","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","746.79","746.79","746.79","746.79","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 132","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","823.06","823.06","823.06","823.06","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 133","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","757.24","757.24","757.24","757.24","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 134","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","729.59","729.59","729.59","729.59","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 135","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","820.99","820.99","820.99","820.99","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 136","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","779.73","779.73","779.73","779.73","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 137","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","766.98","766.98","766.98","766.98","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 138","GTY029 25C 9 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","820.54","855.4","836.04","2508.13","14.49","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 139","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","769.47","769.47","769.47","769.47","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 140","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","814.44","814.44","814.44","814.44","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 141","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","867.64","867.64","867.64","867.64","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 142","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","838.57","838.57","838.57","838.57","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 143","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","781.21","781.21","781.21","781.21","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 144","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","883.07","883.07","883.07","883.07","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 145","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","787.13","787.13","787.13","787.13","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 146","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","828.2","828.2","828.2","828.2","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 147","GTY029 25C 9 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","866.97","916.7","891.84","1783.68","24.87","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 148","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","797.8","797.8","797.8","797.8","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 149","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","856.97","856.97","856.97","856.97","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 150","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","816.33","816.33","816.33","816.33","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 151","GTY029 25C 9 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","789.16","789.16","789.16","789.16","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 152","GTY029 25C 9 (cropped)","Whole cells prelim","7","0.00833","N/A","N/A","N/A","N/A","N/A","817.67","895.68","860.75","6025.26","27.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
