
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Whole cells prelim 147","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","746.39","830.96","788.68","1577.35","42.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 148","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","648.06","694.63","671.34","1342.69","23.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 149","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","533.29","708.47","597.74","2988.7","60.04","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 150","GTY029 25C 2 (cropped)","Whole cells prelim","15","0.0179","N/A","N/A","N/A","N/A","N/A","591.39","793.17","711.07","10666.01","59.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 151","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","698.85","824.35","767.09","3068.34","46.47","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 152","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","578.62","598.42","588.52","1177.04","9.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 153","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","595.68","609.63","602.65","1205.31","6.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 154","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","530.06","530.06","530.06","530.06","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 155","GTY029 25C 2 (cropped)","Whole cells prelim","17","0.0202","N/A","N/A","N/A","N/A","N/A","555.48","802.18","728.56","12385.53","61.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 156","GTY029 25C 2 (cropped)","Whole cells prelim","121281","144.41","N/A","N/A","N/A","N/A","N/A","332.89","4644.73","933.17","1.13e+08","298.58","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 157","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","740.29","740.29","740.29","740.29","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 158","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","574.79","574.79","574.79","574.79","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 159","GTY029 25C 2 (cropped)","Whole cells prelim","7","0.00833","N/A","N/A","N/A","N/A","N/A","770.89","826.53","796.19","5573.32","19.14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 160","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","598.78","670.71","632.23","3161.16","24.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 161","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","762.43","762.43","762.43","762.43","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 162","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","687.69","712.45","700.07","1400.15","12.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 163","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","610.06","692.29","663.22","3316.12","29.84","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 164","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","759.77","759.77","759.77","759.77","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 165","GTY029 25C 2 (cropped)","Whole cells prelim","55949","66.62","N/A","N/A","N/A","N/A","N/A","417.89","2656.12","867.5","48535868","193.12","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 166","GTY029 25C 2 (cropped)","Whole cells prelim","9","0.0107","N/A","N/A","N/A","N/A","N/A","419.15","776.29","571.27","5141.47","121.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 167","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","535.11","606.37","580.36","1741.08","32.12","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 168","GTY029 25C 2 (cropped)","Whole cells prelim","9","0.0107","N/A","N/A","N/A","N/A","N/A","603.08","689.63","650.29","5852.57","30.95","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 169","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","647.9","670.03","658.96","1317.93","11.07","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 170","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","740.02","740.02","740.02","740.02","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 171","GTY029 25C 2 (cropped)","Whole cells prelim","21","0.025","N/A","N/A","N/A","N/A","N/A","570.6","688.8","635.97","13355.37","36.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 172","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","554.11","554.11","554.11","554.11","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 173","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","611.29","611.29","611.29","611.29","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 174","GTY029 25C 2 (cropped)","Whole cells prelim","10","0.0119","N/A","N/A","N/A","N/A","N/A","574.09","721.19","650.36","6503.62","40.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 175","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","532.92","552.09","542.51","1085.01","9.59","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 176","GTY029 25C 2 (cropped)","Whole cells prelim","9","0.0107","N/A","N/A","N/A","N/A","N/A","518.27","659.49","589.95","5309.59","42.78","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 177","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","603.85","713.07","646.52","1939.55","47.68","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 178","GTY029 25C 2 (cropped)","Whole cells prelim","13","0.0155","N/A","N/A","N/A","N/A","N/A","545.79","795.38","665.46","8650.93","91.65","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 179","GTY029 25C 2 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","601.66","704.28","640.78","5126.21","31.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 180","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","589.81","589.81","589.81","589.81","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 181","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","687.27","850.34","770.78","3083.12","58.26","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 182","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","652.2","652.2","652.2","652.2","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 183","GTY029 25C 2 (cropped)","Whole cells prelim","12","0.0143","N/A","N/A","N/A","N/A","N/A","492.12","692.4","613.32","7359.89","49.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 184","GTY029 25C 2 (cropped)","Whole cells prelim","9","0.0107","N/A","N/A","N/A","N/A","N/A","740.22","815.45","776.69","6990.21","22.23","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 185","GTY029 25C 2 (cropped)","Whole cells prelim","315045","375.12","N/A","N/A","N/A","N/A","N/A","252.93","25958.83","899.49","2.83e+08","328.22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 186","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","584.03","584.03","584.03","584.03","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 187","GTY029 25C 2 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","725.07","820.2","780.87","6247","29.82","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 188","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","672.33","730.66","701.49","1402.99","29.17","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 189","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","608.22","673.76","643.62","1930.86","27.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 190","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","743.33","779.66","759.63","3038.5","13.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 191","GTY029 25C 2 (cropped)","Whole cells prelim","71917","85.63","N/A","N/A","N/A","N/A","N/A","386.87","2241.53","856.92","61627280","172.81","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 192","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","579.22","729.09","653.17","2612.69","53.66","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 193","GTY029 25C 2 (cropped)","Whole cells prelim","7","0.00833","N/A","N/A","N/A","N/A","N/A","555.97","640.92","608.61","4260.28","25.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 194","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","514.23","737.28","625.76","1251.51","111.52","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 195","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","589.85","642.98","616.41","1232.83","26.56","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 196","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","682.94","794.32","738.63","1477.26","55.69","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 197","GTY029 25C 2 (cropped)","Whole cells prelim","13","0.0155","N/A","N/A","N/A","N/A","N/A","640.29","809.1","697.54","9068","54.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 198","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","638.8","638.8","638.8","638.8","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 199","GTY029 25C 2 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","573.25","693.39","622.43","2489.71","44.51","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 200","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","787.9","787.9","787.9","787.9","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 201","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","651.3","651.81","651.56","1303.11","0.257","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 202","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","636.2","636.2","636.2","636.2","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 203","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","564.23","564.23","564.23","564.23","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 204","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","738.41","738.41","738.41","738.41","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 205","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","606.85","606.85","606.85","606.85","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 206","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","595.56","595.56","595.56","595.56","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 207","GTY029 25C 2 (cropped)","Whole cells prelim","11","0.0131","N/A","N/A","N/A","N/A","N/A","600.49","805.46","700.07","7700.76","54.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 208","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","560.65","560.65","560.65","560.65","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 209","GTY029 25C 2 (cropped)","Whole cells prelim","5","0.00595","N/A","N/A","N/A","N/A","N/A","684.13","760.63","712.55","3562.73","28.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 210","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","791.72","791.72","791.72","791.72","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 211","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","707.55","707.55","707.55","707.55","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 212","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","639.34","662.92","648.6","1945.79","10.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 213","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","646.71","655.15","650.93","1301.85","4.22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 214","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","559.19","635.58","603.78","1811.34","32.47","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 215","GTY029 25C 2 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","636.69","753.28","692.4","2077.2","47.74","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 216","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","558.62","558.62","558.62","558.62","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 217","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","538.76","538.76","538.76","538.76","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 218","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","658.36","685.35","671.86","1343.72","13.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 219","GTY029 25C 2 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","689.89","729.88","709.89","1419.78","19.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 220","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","751.02","751.02","751.02","751.02","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 221","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","635","635","635","635","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 222","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","612.61","612.61","612.61","612.61","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 223","GTY029 25C 2 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","701.75","701.75","701.75","701.75","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
