
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Whole cells prelim 39","GTY029 25C 5 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","666.5","666.5","666.5","666.5","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 40","GTY029 25C 5 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","665.35","665.35","665.35","665.35","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 41","GTY029 25C 5 (cropped)","Whole cells prelim","121388","144.54","N/A","N/A","N/A","N/A","N/A","548.26","7341.4","932.7","1.13e+08","172.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 42","GTY029 25C 5 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","673.88","673.88","673.88","673.88","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 43","GTY029 25C 5 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","693.39","703.71","698.55","1397.1","5.16","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 44","GTY029 25C 5 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","834.74","880.77","856.07","3424.28","17.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 45","GTY029 25C 5 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","706.19","706.19","706.19","706.19","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 46","GTY029 25C 5 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","683.32","734.48","708.9","1417.8","25.58","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 47","GTY029 25C 5 (cropped)","Whole cells prelim","8","0.00953","N/A","N/A","N/A","N/A","N/A","709.9","794.1","766.32","6130.59","28.35","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 48","GTY029 25C 5 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","725.66","725.66","725.66","725.66","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 49","GTY029 25C 5 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","684.58","704.03","695.85","2783.38","7.14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 50","GTY029 25C 5 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","673.38","673.38","673.38","673.38","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 51","GTY029 25C 5 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","670.46","693.14","681.8","1363.6","11.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 52","GTY029 25C 5 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","693.91","731.49","718.91","2875.65","14.74","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells 1","GTY029 25C 5 (cropped)","Whole cells","69856","83.18","N/A","N/A","N/A","N/A","N/A","506.96","7998.31","929.6","64937872","270.81","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","37","N/A"
"Whole cells 2","GTY029 25C 5 (cropped)","Whole cells","64392","76.67","N/A","N/A","N/A","N/A","N/A","599.09","5005.02","941.57","60629824","168.61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7","N/A"
"Whole cells 3","GTY029 25C 5 (cropped)","Whole cells","55018","65.51","N/A","N/A","N/A","N/A","N/A","518.51","2250.35","929.84","51158208","139.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10","N/A"
"Whole cells 4","GTY029 25C 5 (cropped)","Whole cells","105595","125.73","N/A","N/A","N/A","N/A","N/A","542.55","3309.3","958.23","1.01e+08","171.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","15","N/A"
"Whole cells 5","GTY029 25C 5 (cropped)","Whole cells","121388","144.54","N/A","N/A","N/A","N/A","N/A","548.26","7341.4","932.7","1.13e+08","172.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","8","N/A"
"Mito 1","GTY029 25C 5 (cropped)","Mito","14","0.0167","742","844","806.79","11295","26.07","782.54","819.4","800.74","11210.39","10.47","255","315","282.79","3959","15.83","293.99","301.33","297.53","4165.44","2.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","53"
"Mito 2","GTY029 25C 5 (cropped)","Mito","12","0.0143","740","838","785.83","9430","28.77","713.21","763.85","732.1","8785.19","16.08","255","311","285.67","3428","14.88","294.81","300.69","297.43","3569.19","1.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","53"
"Mito 3","GTY029 25C 5 (cropped)","Mito","76","0.0905","645","811","717.57","54535","29.06","681.82","754.36","721.85","54860.54","17.29","251","318","283.58","21552","15.25","293.75","315.59","299.87","22789.91","5.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 4","GTY029 25C 5 (cropped)","Mito","11","0.0131","746","873","803.45","8838","34.2","725.16","803.64","764.5","8409.49","24.68","279","316","297.36","3271","11.35","294.88","306.1","300.26","3302.82","3.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","53"
"Mito 5","GTY029 25C 5 (cropped)","Mito","23","0.0274","756","861","807.22","18566","27.74","697.48","758.2","731.25","16818.8","16.8","284","342","305.22","7020","13.59","294.11","303.06","298.18","6858.14","2.41","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","53"
"Mito 6","GTY029 25C 5 (cropped)","Mito","35","0.0417","603","729","668.34","23392","30.06","637.85","690.23","663.46","23221.25","13.52","253","304","277.94","9728","12.96","294.26","317.66","302.45","10585.73","6.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 7","GTY029 25C 5 (cropped)","Mito","11","0.0131","600","736","688.64","7575","37.35","650.31","691.83","670.59","7376.53","12.28","266","304","288.91","3178","12.22","293.73","303.11","297.52","3272.72","3.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 8","GTY029 25C 5 (cropped)","Mito","13","0.0155","656","781","710.62","9238","37.51","654.37","730.83","685.18","8907.35","22.62","281","325","295.62","3843","12.27","295.72","307.59","300.64","3908.33","3.86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 9","GTY029 25C 5 (cropped)","Mito","10","0.0119","642","734","668","6680","28.67","636.5","663.97","647.54","6475.4","7.44","257","299","282.9","2829","12.5","293.79","301.41","296.71","2967.08","2.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 10","GTY029 25C 5 (cropped)","Mito","58","0.0691","626","756","691.83","40126","29.27","647.67","720.74","676.04","39210.49","16.61","257","330","285.57","16563","14.14","293.83","319.91","303.04","17576.1","6.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 11","GTY029 25C 5 (cropped)","Mito","19","0.0226","668","799","742.21","14102","33.88","661.77","721.32","694.42","13194.01","18.15","279","348","307.74","5847","19.27","293.91","324.82","304.79","5791.02","9.77","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 12","GTY029 25C 5 (cropped)","Mito","128","0.152","585","808","674.52","86339","44.7","524.18","782.54","692.73","88669.2","58.26","227","390","273.39","34994","26.78","293.73","349.23","311.06","39816.2","13.05","2164","2258","2213.43","15494","30.4","2667","2803","2757.43","19302","49.07","N/A","N/A"
"Mito 13","GTY029 25C 5 (cropped)","Mito","20","0.0238","599","719","655.3","13106","29.57","634.97","677.58","653.25","13065.01","12.48","243","300","272.1","5442","16.8","294.12","314.35","301.89","6037.84","5.56","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 14","GTY029 25C 5 (cropped)","Mito","36","0.0429","586","710","652.14","23477","32.15","620.19","709.75","655.15","23585.39","24.34","234","296","271.44","9772","16.05","294.24","312.03","298.94","10761.86","4.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 15","GTY029 25C 5 (cropped)","Mito","11","0.0131","615","725","680.82","7489","27.24","639.56","670.04","660.17","7261.9","8.96","279","314","293.27","3226","12.31","293.97","304.31","298.08","3278.93","4.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 16","GTY029 25C 5 (cropped)","Mito","11","0.0131","574","705","642.45","7067","32.95","621.34","671.9","652.7","7179.67","15.81","255","291","267.73","2945","10.18","294.71","300.95","296.83","3265.12","1.71","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 17","GTY029 25C 5 (cropped)","Mito","14","0.0167","619","730","660.29","9244","29.83","632.11","700.62","664.05","9296.7","20.41","252","300","269.36","3771","11.23","295","303.85","297.94","4171.2","2.67","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 18","GTY029 25C 5 (cropped)","Mito","16","0.0191","601","717","673.31","10773","37.76","655.26","707","678.99","10863.89","16.85","229","301","272.13","4354","19.23","293.82","301.52","297.32","4757.13","2.39","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 19","GTY029 25C 5 (cropped)","Mito","42","0.05","627","769","699.1","29362","33.23","644.76","696.79","668.15","28062.43","11.8","258","351","295.12","12395","18.97","293.76","318.23","302.53","12706.32","6.92","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 20","GTY029 25C 5 (cropped)","Mito","14","0.0167","650","710","679.36","9511","18.45","660.98","709.42","681.29","9538.05","12.89","256","297","274.07","3837","11.9","294.65","307.5","299.61","4194.56","4.17","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 21","GTY029 25C 5 (cropped)","Mito","37","0.0441","628","762","688.59","25478","31.12","629.36","728.85","668.58","24737.58","27","241","309","280.78","10389","13.77","293.99","303.04","296.93","10986.25","2.36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 22","GTY029 25C 5 (cropped)","Mito","143","0.17","599","742","666.62","95327","29.85","642.72","800.36","706.13","100976.02","37.73","243","315","277.44","39674","14.73","293.9","335.27","306.18","43783.05","9.76","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 23","GTY029 25C 5 (cropped)","Mito","10","0.0119","645","772","710.9","7109","39.32","650.68","721.33","695.11","6951.1","21.51","244","299","273.3","2733","17.97","294.47","302.74","298.68","2986.75","2.76","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 24","GTY029 25C 5 (cropped)","Mito","11","0.0131","584","709","647.82","7126","34.56","610.47","672.04","637.45","7012","19.53","263","298","277.55","3053","11.16","294.16","303.04","297.58","3273.4","3.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 25","GTY029 25C 5 (cropped)","Mito","29","0.0345","623","754","688.93","19979","28.51","657.42","693.7","670.9","19456.1","10.21","266","310","291.79","8462","11.38","294.68","314.92","303.08","8789.24","6.13","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 26","GTY029 25C 5 (cropped)","Mito","30","0.0357","580","736","671.67","20150","36.78","637.02","692.55","659.48","19784.39","15.15","248","303","276.43","8293","13.15","293.78","309.24","299.96","8998.81","4.65","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 27","GTY029 25C 5 (cropped)","Mito","27","0.0321","636","723","681.44","18399","23.45","650.48","700.6","671.71","18136.27","14.46","266","325","295.04","7966","14.95","294.22","310.59","300.83","8122.33","4.69","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 28","GTY029 25C 5 (cropped)","Mito","12","0.0143","649","705","675.83","8110","18.31","661.5","690.86","679.54","8154.48","9.89","264","306","283.17","3398","13.37","294.51","303.46","297.75","3572.95","2.26","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 29","GTY029 25C 5 (cropped)","Mito","32","0.0381","585","721","669","21408","30.84","630.58","700.88","658.08","21058.53","18.83","250","304","279.41","8941","13.09","293.76","314.72","300.72","9622.99","5.55","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 30","GTY029 25C 5 (cropped)","Mito","32","0.0381","620","730","681.38","21804","27.92","654.45","695.01","673.74","21559.73","10.4","251","321","285.69","9142","17.63","293.8","304.28","297.88","9532.03","3.24","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 31","GTY029 25C 5 (cropped)","Mito","11","0.0131","625","735","684.27","7527","34.65","672.57","708.53","692.84","7621.21","10.39","252","318","276.45","3041","18.32","294.1","301.35","296.58","3262.41","2.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 32","GTY029 25C 5 (cropped)","Mito","13","0.0155","616","733","693.77","9019","30.42","670.53","695.59","682.5","8872.44","7.62","273","322","297.46","3867","14.4","295.21","305.13","297.8","3871.42","2.92","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 33","GTY029 25C 5 (cropped)","Mito","10","0.0119","657","750","695.8","6958","23.7","656.69","690.74","670.14","6701.42","9.08","283","322","303.4","3034","12.63","295.01","301.83","297.99","2979.93","2.19","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 34","GTY029 25C 5 (cropped)","Mito","10","0.0119","660","728","683.5","6835","23.45","650.52","694.29","667.96","6679.63","16.17","275","326","292.1","2921","14.84","294.14","306.61","299.12","2991.22","3.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 35","GTY029 25C 5 (cropped)","Mito","17","0.0202","636","729","685.94","11661","27.49","659.57","715.96","678.82","11539.9","13.98","269","324","296.41","5039","16.42","293.87","305.4","298.53","5075","3.71","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 36","GTY029 25C 5 (cropped)","Mito","11","0.0131","624","710","656.64","7223","23.67","657.69","691.16","669.2","7361.25","10.24","212","284","264.36","2908","19.27","293.99","306.05","298.49","3283.37","3.61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 37","GTY029 25C 5 (cropped)","Mito","14","0.0167","655","761","689.71","9656","29.03","675.51","719.04","695.53","9737.42","14.01","254","312","285.5","3997","17.92","293.85","299.43","296.28","4147.91","1.73","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 38","GTY029 25C 5 (cropped)","Mito","31","0.0369","647","804","704.61","21843","32.74","666.25","716.08","689.13","21363.03","13.17","249","317","283.48","8788","16.14","293.84","314.39","299.74","9291.88","5.55","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 39","GTY029 25C 5 (cropped)","Mito","14","0.0167","635","713","680.5","9527","24.63","658.99","678.04","665.87","9322.22","5.8","251","301","276.36","3869","15.37","294.38","302.52","297.84","4169.82","2.86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 40","GTY029 25C 5 (cropped)","Mito","13","0.0155","621","713","670.54","8717","28.03","661.48","686.28","671.39","8728.07","7.56","258","294","278.31","3618","10.09","293.82","306.05","299.22","3889.88","4.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 41","GTY029 25C 5 (cropped)","Mito","12","0.0143","759","895","810.58","9727","36.23","765.6","835.88","802.75","9632.97","21.71","272","306","294","3528","11.47","293.98","299.83","296.69","3560.34","1.58","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","56"
"Mito 42","GTY029 25C 5 (cropped)","Mito","13","0.0155","607","705","651.38","8468","34.58","625.13","660.07","636.07","8268.86","9.46","250","306","276.69","3597","16.07","293.91","306.97","298.71","3883.19","3.83","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 43","GTY029 25C 5 (cropped)","Mito","27","0.0321","631","745","679.56","18348","27.4","638.26","714.25","678.8","18327.67","21.94","244","309","278.15","7510","15.98","293.87","311.82","300.09","8102.35","4.42","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 44","GTY029 25C 5 (cropped)","Mito","10","0.0119","632","691","665.6","6656","18.25","649.16","676.85","664.46","6644.6","8.62","250","300","280.6","2806","15.34","293.74","305.99","298.61","2986.1","3.98","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 45","GTY029 25C 5 (cropped)","Mito","13","0.0155","615","727","670.08","8711","30.06","653.92","718.69","687.61","8938.91","19.21","256","289","269.92","3509","8.66","294.05","306.99","299.94","3899.18","3.94","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 46","GTY029 25C 5 (cropped)","Mito","32","0.0381","644","784","718.25","22984","32.15","666.62","721.39","694.36","22219.42","13.58","263","315","285.06","9122","14.06","294.03","309.01","300.95","9630.34","4.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 47","GTY029 25C 5 (cropped)","Mito","11","0.0131","634","704","676.73","7444","23.05","645.39","681.92","657.35","7230.89","10.29","258","311","280.64","3087","15.26","294.29","307.1","299.71","3296.78","3.86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 48","GTY029 25C 5 (cropped)","Mito","23","0.0274","615","717","670.7","15426","27.03","655.09","698.83","677.96","15592.97","14.2","254","304","279.26","6423","14.32","293.85","310.75","299.5","6888.6","4.67","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 49","GTY029 25C 5 (cropped)","Mito","43","0.0512","583","813","672.6","28922","49.14","643.63","771.48","713.18","30666.61","34.88","225","346","268.42","11542","28.6","293.8","346.34","307.39","13217.85","11.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 50","GTY029 25C 5 (cropped)","Mito","40","0.0476","586","742","672.38","26895","33.95","636.69","679.59","657.31","26292.49","11.28","243","304","274.25","10970","15.8","293.88","318.64","305.13","12205.07","7.37","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 51","GTY029 25C 5 (cropped)","Mito","19","0.0226","594","715","663.89","12614","31.03","638.44","685.64","657.45","12491.6","12.57","252","306","274","5206","15.43","293.8","309.3","299.09","5682.76","3.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 52","GTY029 25C 5 (cropped)","Mito","186","0.221","556","906","648.88","120692","60.32","543.83","835.86","686.92","127766.41","59.28","221","424","263.48","49008","39.19","293.85","457.9","336.11","62517.34","35.9","2192","2271","2231.77","29013","20.77","2763","2882","2819.23","36650","30.91","N/A","N/A"
"Mito 53","GTY029 25C 5 (cropped)","Mito","36","0.0429","691","846","771.72","27782","40.1","723.45","778.91","746.21","26863.51","13.32","261","340","301.33","10848","19.25","293.81","310.25","299.23","10772.27","4.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 54","GTY029 25C 5 (cropped)","Mito","83","0.0988","569","709","643.57","53416","25.3","616.7","709.05","660.57","54826.98","21.76","232","307","269.28","22350","15.16","294.02","315.11","301.89","25057.13","5.53","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 55","GTY029 25C 5 (cropped)","Mito","14","0.0167","693","811","771.5","10801","31.7","736.18","761.11","748.45","10478.34","6.81","271","336","299.36","4191","17.1","293.79","302.98","297.24","4161.36","2.98","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","55"
"Mito 56","GTY029 25C 5 (cropped)","Mito","495","0.589","604","821","710.31","351603","37.73","632.25","752.36","681.14","337163","23.39","248","372","298.73","147873","18.23","293.73","354.63","307.85","152384.89","12.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 57","GTY029 25C 5 (cropped)","Mito","29","0.0345","567","721","664.28","19264","37.61","603.26","688.81","644.85","18700.66","24.02","254","316","282.93","8205","14.69","293.99","305.3","298.45","8655.08","3.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 58","GTY029 25C 5 (cropped)","Mito","12","0.0143","583","678","635.58","7627","31.06","604.04","663.1","641.71","7700.54","15.38","247","287","260.5","3126","13.24","293.94","300.87","296.05","3552.54","2.23","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 59","GTY029 25C 5 (cropped)","Mito","29","0.0345","650","798","736.72","21365","40.91","666.17","742.47","710.93","20616.92","19.26","258","309","283.48","8221","13.65","293.84","304.22","297.97","8641","3.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 60","GTY029 25C 5 (cropped)","Mito","18","0.0214","661","766","719.83","12957","26.67","704.97","747.44","732.63","13187.35","12.07","248","304","278.44","5012","11.94","293.72","311","300.58","5410.51","5.38","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 61","GTY029 25C 5 (cropped)","Mito","12","0.0143","603","677","642.25","7707","20.35","624.19","670.12","647.22","7766.66","14.65","222","279","262.67","3152","14.84","295.42","305.2","299.57","3594.85","2.81","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 62","GTY029 25C 5 (cropped)","Mito","12","0.0143","572","664","627.33","7528","27.18","596.99","644.28","624.6","7495.16","13.2","245","298","265.83","3190","15.42","294.87","315.15","301.91","3622.88","6.55","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 63","GTY029 25C 5 (cropped)","Mito","25","0.0298","626","732","664.96","16624","25.08","651.08","721.62","684.5","17112.54","17.66","240","299","272.4","6810","15.02","293.75","314.09","300.92","7522.94","5.36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 64","GTY029 25C 5 (cropped)","Mito","21","0.025","599","705","651.14","13674","27.27","622.25","701.28","660.4","13868.31","20.47","241","280","262.1","5504","9.78","293.77","310.04","300","6299.95","4.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 65","GTY029 25C 5 (cropped)","Mito","28","0.0333","591","734","675.25","18907","35.17","657.27","736.41","697.03","19516.86","22.39","247","294","275.61","7717","11.15","293.91","314.24","301.14","8431.94","5.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
