ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_AreaShape_Area_Bin_1,Classify_AreaShape_Area_Bin_10,Classify_AreaShape_Area_Bin_11,Classify_AreaShape_Area_Bin_12,Classify_AreaShape_Area_Bin_13,Classify_AreaShape_Area_Bin_14,Classify_AreaShape_Area_Bin_15,Classify_AreaShape_Area_Bin_16,Classify_AreaShape_Area_Bin_17,Classify_AreaShape_Area_Bin_18,Classify_AreaShape_Area_Bin_19,Classify_AreaShape_Area_Bin_2,Classify_AreaShape_Area_Bin_20,Classify_AreaShape_Area_Bin_3,Classify_AreaShape_Area_Bin_4,Classify_AreaShape_Area_Bin_5,Classify_AreaShape_Area_Bin_6,Classify_AreaShape_Area_Bin_7,Classify_AreaShape_Area_Bin_8,Classify_AreaShape_Area_Bin_9,Location_Center_X,Location_Center_Y,Number_Object_Number
1,471,111,490.0,736.0,0.99971867819865623,0.28168159887115152,1.0,0.77083333333333337,0.96404541755290285,12.196176277646551,11.704699910719626,5.6568542494923806,2.3536125101621295,2.0,10.606601717798213,11.702327912069936,37.739573199410842,38.038000000000011,0.92887029288702927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.75675675675677,736.31531531531527,471
1,472,9,418.0,737.0,0.93084226773030898,0.0,1.0,1.0,0.78539816339744828,3.3528213579016271,2.8284271247461903,2.0,1.1111111111111112,1.0,2.0,3.3528213579016271,0.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,418.0,737.0,472
1,473,37,864.0,737.0,1.0002883603556787,0.4822691972631184,1.0,0.88095238095238093,0.96962250116532489,7.3849529064234671,6.7082039324993694,3.0,1.5777892865197498,1.4142135623730951,5.0,6.4693891261592338,9.2679997378336445,21.898,0.93670886075949367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,864.08108108108104,736.45945945945948,473
1,474,62,1128.0,737.0,1.0151042557636643,0.54673926584008004,1.0,0.77500000000000002,0.92846284707310445,9.7847634650517623,9.2195444572928871,4.0,1.8589693842187489,1.4142135623730951,7.0,8.1928109936161313,8.0670855452788928,28.968000000000004,0.91176470588235292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.483870967742,737.32258064516134,474
1,475,137,398.0,738.0,0.99948309414004266,0.31022496356720664,1.0,0.81065088757396453,0.97419599422597558,13.597062079327902,13.038404810405298,6.4031242374328485,2.5769825574624772,2.2360679774997898,12.0,12.926226204707838,-45.445695706698743,42.038000000000011,0.94158075601374569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.86861313868616,738.0,475
1,476,128,907.0,740.0,1.0026931333251472,0.30443975976876325,1.0,0.82051282051282048,0.92076837117339316,13.154768617658409,12.806248474865697,6.0,2.4924535689328531,2.0,11.0,12.530332686269992,71.840274522926421,41.796000000000014,0.93772893772893773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.6328125,739.59375,476
1,477,26,474.0,743.0,0.98988052546542293,0.54028608762101382,1.0,0.8666666666666667,1.0901561901189811,6.2812323876367717,5.3851648071345037,2.8284271247461903,1.4351426345763372,1.0,4.0,5.2855402119921662,0.0,17.311999999999998,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,474.5,743.0,477
1,478,86,465.0,744.0,0.99882984511560136,0.29173598619238245,1.0,0.78181818181818186,0.88382590843432762,10.758262158936166,10.198039027185569,5.0,2.1178023011208231,2.0,9.0,10.290265744680282,90.0,34.968000000000004,0.91489361702127658,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,464.5,744.20930232558135,478
1,479,52,410.0,752.0,1.0273719375666102,0.60169445686086154,1.0,0.82539682539682535,1.0006804766317001,9.1949958185510976,8.5440037453175304,4.0,1.7568343416981913,1.4142135623730951,6.0,7.3442854391988082,-78.910899926252398,25.554000000000009,0.93693693693693691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.88461538461536,752.55769230769226,479
1,480,74,447.0,756.0,1.0044128132304089,0.44420568878776617,1.0,0.82222222222222219,0.93396960183600253,10.32096129333917,10.0,5.0,2.0098503500987466,2.0,8.0,9.2468055211904261,-61.982645563073405,31.554000000000006,0.9308176100628931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447.06756756756755,755.82432432432438,480
1,481,39,955.0,756.0,1.0032928948499646,0.36071932330427792,1.0,0.79591836734693877,0.81754135291980079,7.37971001481871,7.0710678118654755,3.1622776601683795,1.564257551455877,1.4142135623730951,6.0,6.8828667423014878,45.0,24.484000000000002,0.91764705882352937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,955.25641025641028,755.74358974358972,481
1,482,34,1120.0,758.0,0.99769386072938604,0.46488630846451851,1.0,0.80952380952380953,1.0533430852163255,7.0416597484618206,6.324555320336759,2.8284271247461903,1.5373860537712623,1.4142135623730951,5.0,6.2344770087668273,90.0,20.140000000000001,0.91891891891891897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1119.5,757.29411764705878,482
1,483,79,920.0,758.0,1.0146605322451943,0.48017256095342797,1.0,0.79000000000000004,0.91338053528303398,10.814487084419261,10.295630140987001,4.4721359549995796,2.0192236363851115,2.0,8.8752031396036664,9.4861874204210856,42.622722832593375,32.968000000000004,0.92397660818713445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,919.7341772151899,758.24050632911394,483
1,484,70,792.0,759.0,1.1533217111954144,0.69035359306865374,1.0,0.63636363636363635,0.74110377753685364,11.695197564162664,10.440306508910551,3.6055512754639891,1.7383108313238285,1.4142135623730951,8.1042732729726534,8.4611494411942516,22.100439631437773,34.452000000000012,0.83832335329341312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.08571428571429,760.17142857142858,484
1,485,13,650.0,763.0,0.97236367976379556,0.51832392613280698,1.0,0.8125,1.0482037192590126,4.4028706693843551,3.6055512754639891,2.0,1.1725108220860989,1.0,2.8284271247461903,3.7652661819211213,-45.0,12.484,0.89655172413793105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,650.38461538461536,762.61538461538464,485
1,486,121,398.0,760.0,1.2379523665056931,0.82231186264909584,1.0,0.5401785714285714,0.67819606820960043,17.044868350629951,16.643316977093239,5.0,2.1487088858151906,2.0,8.4852813742385695,9.6991621471524496,-46.35347802358357,47.350000000000016,0.92366412213740456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.14876033057851,761.41322314049592,486
1,487,19,792.0,764.0,1.3484252474367038,0.88540121367353075,1.0,0.54285714285714282,0.66362140096421651,7.4205695325567742,6.324555320336759,2.0,1.1834358618020302,1.0,2.7735009811261455,3.4492854714045929,33.103440750962086,18.968,0.90476190476190477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,793.0526315789474,764.84210526315792,487
1,488,2,975.0,764.0,0.78539816339744828,0.99896640799254133,1.0,1.0,0.69813170079773179,2.0900000000000003,1.0,1.0,1.0,1.0,0.0,0.095000000000000001,90.0,6.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.0,764.5,488
1,489,253,436.0,765.0,1.177605688536711,0.74268237634304113,1.0,0.70277777777777772,0.65454514087327953,22.938950935520982,23.600847442411894,7.0,2.7044180224469754,2.2360679774997898,15.811388300841896,15.360927454134947,51.942043200361738,69.694000000000017,0.87694974003466208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.3517786561265,763.8458498023715,489
1,490,133,873.0,765.0,1.0021263895845367,0.33859278150909355,1.0,0.78698224852071008,0.94575231556244332,13.481416272738405,13.038404810405298,6.0,2.5161377860635179,2.2360679774997898,12.0,12.685109585423172,65.492356862585126,42.038000000000011,0.93661971830985913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.30075187969919,765.74436090225561,490
1,491,55,916.0,765.0,1.1659628139676186,0.5607260696725902,1.0,0.55000000000000004,0.65912110300360094,9.9212056719093127,9.2195444572928871,3.6055512754639891,1.5795663436517564,1.4142135623730951,7.8141882791201329,8.2147719247443298,-4.8978955407665401,32.382000000000012,0.82089552238805974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.79999999999995,765.09090909090912,491
1,492,125,401.0,769.0,1.2687232961618438,0.77193928093516651,1.0,0.49019607843137253,0.58234839215757461,17.027555370463418,17.204650534085253,5.0,2.0227047183245279,2.0,11.313708498984761,10.824353420919207,-50.74897653541278,51.936000000000021,0.81967213114754101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.50400000000002,768.25599999999997,492
1,493,39,408.0,770.0,1.0598552265486423,0.6944496201680016,1.0,0.8125,0.85812658642034112,8.4145301416864839,8.0622577482985491,3.0,1.5452449517590618,1.4142135623730951,5.0,6.0546022063772353,-69.666537239666368,23.898000000000003,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,408.35897435897436,769.56410256410254,493
1,494,75,457.0,769.0,1.0000075715917414,0.30640361614743011,1.0,0.75,0.93223660273811193,10.082107125986486,9.4868329805051381,4.4721359549995796,1.9997582087394847,2.0,8.4852813742385695,9.5971747939126999,74.197372940665332,31.79600000000001,0.90909090909090906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457.33333333333331,769.45333333333338,494
1,495,15,920.0,768.0,1.817004106609563,0.95061330867051497,1.0,0.42857142857142855,0.54755281817576218,8.0499323549573223,6.7082039324993694,1.4142135623730951,1.0828427124746192,1.0,1.9414506867883019,2.4985197581990333,-32.789691810676501,18.553999999999998,0.88235294117647056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,918.86666666666667,768.66666666666663,495
1,496,105,790.0,770.0,1.0425759057681878,0.44790314995601105,1.0,0.625,0.80634178543393131,12.515654571032686,13.341664064126334,5.0,2.1704644713260253,2.0,10.113544570712278,11.190022488804834,47.43670221532031,40.452000000000012,0.88983050847457623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.21904761904761,770.28571428571433,496
1,497,13,1117.0,770.0,0.97236367976379556,0.51832392613280698,1.0,0.8125,1.0482037192590126,4.4028706693843551,3.6055512754639891,2.0,1.1725108220860989,1.0,2.8284271247461903,3.7652661819211213,45.0,12.484,0.89655172413793105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1116.6153846153845,769.61538461538464,497
1,498,34,399.0,776.0,1.06883210268173,0.72030469716621137,1.0,0.70833333333333337,0.79792499917493676,7.9931384380465955,7.2801098892805181,3.0,1.4712327185730625,1.2071067811865475,5.0,5.5445028225296706,11.640506091165346,23.139999999999997,0.88311688311688308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,399.44117647058823,776.14705882352939,498
1,499,261,923.0,777.0,1.0078254703893588,0.29810653392499709,1.0,0.76315789473684215,0.78195730856336276,18.771721690520714,18.867962264113206,8.4852813742385695,3.265069088743731,2.8284271247461903,17.0,17.918220409748436,5.7158276325863291,64.764000000000024,0.92226148409893993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.03831417624519,776.93869731800771,499
1,500,36,413.0,777.0,1.0035643198967394,0.48256580931473247,1.0,0.8571428571428571,0.89488084392110079,7.2981907562856829,6.7082039324993694,3.0,1.5496067903884538,1.2071067811865475,5.0,6.3921912729851611,-20.30064732250224,22.484000000000002,0.92307692307692313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,413.0,777.5,500
1,501,174,470.0,777.0,1.1012615620646466,0.66050898561753613,1.0,0.72499999999999998,0.78957138395638393,17.727022297921486,18.027756377319946,6.0,2.5921026136182137,2.2360679774997898,12.980458685744033,13.309769916138961,-61.503109309998237,52.624000000000009,0.89922480620155043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.39655172413791,777.25287356321837,501
1,502,74,818.0,780.0,1.0215153377447994,0.56554881319017847,1.0,0.74747474747474751,0.91980678136827043,10.780105505511921,10.440306508910551,4.4721359549995796,1.9672077938386168,2.0,8.0,8.890512807972998,15.055418245459958,31.79600000000001,0.9135802469135802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,817.3648648648649,779.89189189189187,502
1,503,45,884.0,779.0,1.0018620851941777,0.48724827916227831,1.0,0.8035714285714286,1.0192789055078229,8.1513657041566816,7.6157731058639087,3.6055512754639891,1.6781702984105411,1.4142135623730951,6.0,7.1182900233437048,64.406671617611394,23.554000000000006,0.92783505154639179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,883.91111111111115,779.28888888888889,503
1,504,105,841.0,781.0,0.99842738678440868,0.27153016283192327,1.0,0.79545454545454541,0.98371119178561406,11.839730608002105,11.401754250991379,5.3851648071345037,2.314514818454068,2.0,10.0,11.394911103431699,80.598756899076648,36.624000000000009,0.93333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.98095238095243,781.44761904761901,504
1,505,18,1048.0,781.0,0.9965614556140463,0.47279097011908267,1.0,0.71999999999999997,0.85009594306042424,5.1587543557844935,4.4721359549995796,2.2360679774997898,1.2718290126106764,1.0,3.5355339059327378,4.5457633729565261,25.406241191556312,16.311999999999998,0.90000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1048.1111111111111,780.72222222222217,505
1,506,9,881.0,783.0,1.2238852038676284,0.82954993150026568,1.0,0.5625,0.62203509162046178,4.7252100412497882,3.6055512754639891,1.4142135623730951,1.0460237291525663,1.0,1.7888543819998317,2.6387110852100997,33.400704743175908,13.483999999999998,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,881.77777777777783,783.44444444444446,506
1,507,27,932.0,785.0,1.0457610662155328,0.64868585276695934,1.0,0.6428571428571429,0.77171974531606147,6.8366452231054584,6.324555320336759,2.8284271247461903,1.3994757205179384,1.0,4.2426406871192848,5.203071795066819,-30.416193310211113,20.968000000000004,0.9642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,931.88888888888891,784.88888888888891,507
1,508,85,941.0,784.0,1.0027723318986941,0.41793263346237519,1.0,0.77272727272727271,0.9351864094943052,10.976664317822111,10.440306508910551,5.0,2.1059707655549742,2.0,9.0,9.9720582720880646,16.816489983555932,33.796000000000006,0.91891891891891897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,941.03529411764703,784.38823529411764,508
1,509,26,1071.0,784.0,1.0038225046973301,0.38286473110101704,1.0,0.72222222222222221,0.83966326705197725,6.0718720537993462,5.3851648071345037,2.8284271247461903,1.3989088804465863,1.0,4.919349550499537,5.6092222122760464,59.872440648471155,19.726000000000003,0.88135593220338981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1071.0769230769231,783.61538461538464,509
1,510,11,423.0,785.0,1.0102191252715491,0.70210175281914866,1.0,0.91666666666666663,0.84001036839451226,4.4302646591815336,3.6055512754639891,2.0,1.128564869306645,1.0,2.0,3.1546879337943925,-74.92930722396234,12.827999999999999,0.95652173913043481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,422.90909090909093,785.36363636363637,510
1,511,100,809.0,785.0,1.001835047673862,0.32717025497267477,1.0,0.75757575757575757,0.96758360763479812,11.677658615007735,11.180339887498949,5.3851648071345037,2.2469409101770315,2.0,9.8994949366116654,11.034983449630387,19.703895492106987,36.038000000000011,0.92165898617511521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,809.41999999999996,785.16999999999996,511
1,512,7,881.0,785.0,1.0624628216222041,0.71614476959405848,1.0,0.77777777777777779,0.8110969295454179,3.6681149201791259,2.8284271247461903,1.0,1.0,1.0,1.7888543819998317,2.5601672899000842,30.472697950461427,10.414,0.93333333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,880.85714285714289,785.28571428571433,512
1,513,33,911.0,785.0,1.1063805165660026,0.70031844228937901,1.0,0.5892857142857143,0.75850856917186515,7.9361419865911937,7.2801098892805181,2.8284271247461903,1.4071553331471884,1.0,4.919349550499537,5.6650607396721826,29.772804857391545,23.382000000000005,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,910.93939393939399,785.60606060606062,513
1,514,29,1081.0,787.0,0.99236663263175062,0.37303759449688878,1.0,0.80555555555555558,0.97713227050838813,6.358257222912413,5.8309518948453007,2.8284271247461903,1.4551744143571528,1.0,4.9497474683058327,5.8992942337365788,60.64980066731431,19.312000000000001,0.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1080.7241379310344,787.41379310344826,514
1,515,139,794.0,791.0,1.0019803518733075,0.32608878791405072,1.0,0.76373626373626369,0.95060204671275872,13.748711309120226,13.416407864998739,6.324555320336759,2.5693622416762789,2.2360679774997898,12.0,12.997195018011972,41.0272833496579,42.866000000000014,0.92976588628762546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.53237410071938,791.15827338129498,515
1,516,27,420.0,792.0,1.0546991949866056,0.50821079881994924,1.0,0.6428571428571429,0.83647833237767011,6.5378657012064494,6.324555320336759,2.2360679774997898,1.3404994558051089,1.0,4.7149516679144474,5.6306238075698012,41.537459130803661,20.140000000000001,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,419.37037037037038,792.18518518518522,516
1,517,102,909.0,792.0,1.0808098524503187,0.66322542762062109,1.0,0.60355029585798814,0.79679761091188872,13.48710055160846,12.649110640673518,4.4721359549995796,2.0886614479463201,2.0,8.9179264274104604,10.094011611831059,29.00972014085556,40.108000000000018,0.89473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908.49019607843138,792.16666666666663,517
1,518,48,411.0,795.0,1.1134427955919555,0.46899927294074528,1.0,0.75,0.73097208005419634,8.8226360828166435,8.6023252670426267,3.0,1.5558076391870106,1.2071067811865475,7.0,7.7921394117988392,-80.641987107025997,28.726000000000006,0.80672268907563027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.14583333333331,794.3125,518
1,519,21,416.0,795.0,1.0692473862558067,0.73851081460619172,1.0,0.69999999999999996,1.0130295129111238,6.3633340277841119,5.3851648071345037,2.2360679774997898,1.2724452072256365,1.0,3.5355339059327378,4.2904247122459243,61.31604699018343,16.140000000000001,0.8936170212765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,415.90476190476193,794.52380952380952,519
1,520,22,904.0,796.0,1.9761821556859906,0.95362929056507062,1.0,0.39285714285714285,0.55186742786328935,10.163391034726981,8.6023252670426267,1.4142135623730951,1.1129673351926626,1.0,2.6000000000000001,3.0590148441974283,33.42075037811626,22.382000000000001,0.84615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,905.81818181818187,796.9545454545455,520
1,521,50,424.0,797.0,0.99631212778885203,0.053734865132215905,1.0,0.78125,1.0078881915952043,8.0450186792233378,7.6157731058639087,3.6055512754639891,1.7352840205745155,1.4142135623730951,7.0,8.0333955457006514,68.198590513654423,24.968000000000004,0.90909090909090906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.39999999999998,796.53999999999996,521
1,522,37,497.0,797.0,1.1382249497301227,0.76863540463830837,1.0,0.6607142857142857,0.83807376675087675,8.8123546875853869,8.0622577482985491,2.8284271247461903,1.4571576934723323,1.4142135623730951,4.9497474683058327,5.6371498128551538,35.247330780980818,23.554000000000002,0.9135802469135802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,497.89189189189187,797.64864864864865,522
1,523,58,528.0,797.0,1.0542607353030318,0.61617626420231075,1.0,0.64444444444444449,0.79861305807250782,9.8832418317817474,9.2195444572928871,3.6055512754639891,1.7509769810570379,1.4142135623730951,6.933752452815364,7.7841231545965677,35.233245368590268,30.210000000000008,0.90625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.08620689655174,797.60344827586209,523
1,524,40,511.0,800.0,1.1308751805219008,0.74194122462434542,1.0,0.625,0.63477771131949012,9.0016229666411043,8.6023252670426267,3.0,1.5021601883432527,1.2071067811865475,5.6568542494923806,6.0352724910227176,-41.8806513151197,28.140000000000001,0.88888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,510.0,800.52499999999998,524
1,525,83,869.0,801.0,1.0186947424771393,0.32240410514708412,1.0,0.62878787878787878,0.79241629859135743,10.727171033130999,11.045361017187261,5.0,2.0432517471589668,2.0,9.1923881554251174,10.154362951463899,-85.037427458703817,36.280000000000015,0.91712707182320441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,868.89156626506019,800.96385542168673,525
1,526,75,525.0,804.0,1.0296753763488438,0.44761002706131708,1.0,0.68181818181818177,0.86346279572541862,10.527253808214249,10.440306508910551,4.4721359549995796,1.9523304217284465,2.0,8.4000000000000004,9.4137742284594292,47.081158252508736,33.038000000000011,0.90909090909090906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,525.10666666666668,803.66666666666663,526
1,527,136,901.0,804.0,1.0094736342212149,0.44615641503054376,1.0,0.75555555555555554,0.88816305498003922,13.997876022423576,14.035668847618199,6.0,2.5373565645625593,2.2360679774997898,11.0,12.527469145831027,-78.063237769923262,43.866000000000014,0.92517006802721091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.39705882352939,803.14705882352939,527
1,528,7,959.0,804.0,0.9525528745578381,0.37236790413432469,1.0,0.77777777777777779,0.77467489220387886,3.1111564946136334,2.2360679774997898,1.4142135623730951,1.0591733660532994,1.0,2.0,2.887418306772823,90.0,10.655999999999999,0.93333333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,958.71428571428567,804.0,528
1,529,16,487.0,806.0,1.342233189399936,0.88786342307678312,1.0,0.5714285714285714,0.71869671827821868,6.8156511715903267,6.324555320336759,2.0,1.1401650429449555,1.0,2.6832815729997477,3.1359294840026428,-69.430366312441635,16.725999999999999,0.91428571428571426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,486.875,806.0625,529
1,530,94,494.0,803.0,1.1242473580177339,0.52482701403600596,1.0,0.48958333333333331,0.55150698472385284,12.562578293172368,15.033296378372908,4.4721359549995796,1.9488479272747372,1.4142135623730951,9.8389469989821823,10.69337855265824,-88.898332831517934,46.280000000000015,0.82456140350877194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,493.91489361702128,803.63829787234044,530
1,531,42,489.0,811.0,1.1378562961131164,0.60710575760595797,1.0,0.66666666666666663,0.73890945925327001,8.7197488132099679,8.5440037453175304,3.0,1.4979722537732454,1.0,6.0,6.9288958807574277,-72.766421163074924,26.725999999999999,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,489.09523809523807,810.16666666666663,531
1,532,67,864.0,808.0,1.0287056948365898,0.48247127083978031,1.0,0.6767676767676768,0.87397137625903265,10.041620193918313,10.04987562112089,4.1231056256176606,1.8943643464782858,1.4142135623730951,7.7781745930520225,8.795573569875982,68.007098792194981,31.038000000000011,0.93055555555555558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.58208955223881,807.46268656716416,532
1,533,96,500.0,808.0,1.4079884121547195,0.89864034856343233,1.0,0.49230769230769234,0.60859974554446483,17.061793266201313,16.124515496597098,3.6055512754639891,1.8380476941665833,1.4142135623730951,7.0710678118654755,7.484772122582978,-40.309366868688571,44.52200000000002,0.95049504950495045,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,499.86458333333331,808.85416666666663,533
1,534,30,966.0,808.0,1.0074040442511272,0.50171133970174853,1.0,0.83333333333333337,0.8984658703973657,6.719529916859913,6.4031242374328485,2.8284271247461903,1.4595281484661446,1.0,4.9497474683058327,5.8126292622579161,35.739575261264491,20.484000000000002,0.92307692307692313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,966.5,808.20000000000005,534
1,535,113,671.0,811.0,1.0048762830791025,0.4133954345451144,1.0,0.72435897435897434,0.84317152849500809,12.641011597954755,12.165525060596439,5.8309518948453007,2.3425562786967218,2.0,11.0,11.510293325270853,-86.322376322864471,41.038000000000004,0.91497975708502022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.19469026548677,811.15044247787614,535
1,536,15,498.0,816.0,4.0212385965949355,0.99156005534499059,1.0,0.23809523809523808,0.39677794575515535,12.365228399225627,10.0,1.0,1.0,1.0,1.2,1.6031296465612423,-38.379740042406404,21.796000000000006,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,501.0,813.0,536
1,537,17,425.0,817.0,0.99753399951151611,0.62096107545163104,1.0,0.84999999999999998,1.0183140903382442,5.2639450139741175,4.4721359549995796,2.0,1.2495670992423109,1.0,3.0,4.1260980374023157,15.171624442119782,14.483999999999998,0.91891891891891897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,424.11764705882354,816.58823529411768,537
1,538,111,504.0,818.0,1.0712229773268158,0.6670329764616354,1.0,0.65680473372781067,0.81178657311359403,14.025653884284322,13.038404810405298,5.0,2.193954555870691,2.0,9.4000000000000004,10.44950756856124,-38.419374456258588,41.452000000000012,0.9173553719008265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.56756756756755,817.4414414414415,538
1,539,64,1058.0,818.0,1.0185392747062549,0.53656843295229739,1.0,0.88888888888888884,0.94713250838729768,9.9242636208052151,10.0,4.0,1.8903234669001099,2.0,7.0,8.3746574463893815,26.460297455534327,29.140000000000008,0.94814814814814818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.0,817.515625,539
1,540,25,1065.0,818.0,1.0672367235362956,0.53687270833127743,1.0,0.69444444444444442,0.71935028997921369,6.3866722039450439,5.8309518948453007,2.2360679774997898,1.3157168890796869,1.0,4.6081768756903267,5.3882006874957336,-54.377071031998312,20.898000000000003,0.86206896551724133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1064.5599999999999,818.39999999999998,540
1,541,37,894.0,820.0,1.0007845351376012,0.47470050845556461,1.0,0.75510204081632648,0.91403838836861873,7.3716852984742562,6.7082039324993694,3.1622776601683795,1.5792811753619269,1.4142135623730951,5.6568542494923806,6.4881695717864254,24.256533583874287,22.553999999999998,0.90243902439024393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,893.8648648648649,819.70270270270271,541
