filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID,"Min (roGFP 470 (DCI: 30 its, roGFP 470))","Max (roGFP 470 (DCI: 30 its, roGFP 470))","Mean (roGFP 470 (DCI: 30 its, roGFP 470))","Sum (roGFP 470 (DCI: 30 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 30 its, roGFP 470))","Min (mCherry double (DCI: 30 its, mCherry double))","Max (mCherry double (DCI: 30 its, mCherry double))","Mean (mCherry double (DCI: 30 its, mCherry double))","Sum (mCherry double (DCI: 30 its, mCherry double))","Standard Deviation (mCherry double (DCI: 30 its, mCherry double))",Min (roGFP 470 (Red)),Max (roGFP 470 (Red)),Mean (roGFP 470 (Red)),Sum (roGFP 470 (Red)),Standard Deviation (roGFP 470 (Red)),Min (roGFP 470 (Green)),Max (roGFP 470 (Green)),Mean (roGFP 470 (Green)),Sum (roGFP 470 (Green)),Standard Deviation (roGFP 470 (Green)),Min (roGFP 470 (Blue)),Max (roGFP 470 (Blue)),Mean (roGFP 470 (Blue)),Sum (roGFP 470 (Blue)),Standard Deviation (roGFP 470 (Blue))
PSY106 clump 25C 2 03 m-25.csv,Mito 19,20,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.24,8863.36,1110.25,1818590.63,624.2,75.05,53.11,2.94,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-25.csv,Mito 33,34,0.0976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.06,1333.04,807.97,66253.82,205.89,74.52,50.44,3.28,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-35.csv,ROIs 1,1,222.94,462,1191,657.68,123000000,64.68,216,1656,359.76,67359515,99.01,230.32,8863.36,665.74,125000000,199.02,NA,NA,NA,PSY106 clump 25C 2,ROIs,Object,1e-6,17655.02,378.81,70926872,665.87,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-35.csv,Mito 8,9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.29,1555.68,1011.98,255019.48,171.26,76.12,50.55,2.17,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-35.csv,Mito 9,10,0.0631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611.88,1297.34,936.49,49634.17,169.46,76.37,52.75,2.12,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-35.csv,Mito 13,14,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.55,2550.08,1195.32,1164238.38,385.06,72.22,49.34,2.88,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-35.csv,Mito 14,15,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.14,1740.83,893.82,116196.27,296.27,73.21,50.54,2.51,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-35.csv,Mito 18,19,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.4,8863.36,1101.47,2031110,639.22,75.05,53.11,2.94,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-35.csv,Mito 24,25,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.06,1333.04,800.4,73636.66,204.42,74.51,50.44,3.26,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-50.csv,ROIs 1,1,222.94,462,1191,657.68,123000000,64.68,216,1656,359.76,67359515,99.01,230.32,8863.36,665.74,125000000,199.02,NA,NA,NA,PSY106 clump 25C 2,ROIs,Object,1e-6,17655.02,378.81,70926872,665.87,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-50.csv,Mito 1,2,0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.29,1555.68,1010.4,317265.5,179.09,76.11,50.54,2.17,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-50.csv,Mito 2,3,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.38,1143.67,907.01,22675.32,142.38,75.87,53.44,1.6,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-50.csv,Mito 8,9,0.0941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.52,1297.34,913.74,72185.84,176.34,76.37,52.74,2.13,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-50.csv,Mito 10,11,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.54,2550.08,1179.3,1421054.25,385.54,72.21,49.34,2.88,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-50.csv,Mito 11,12,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.95,8863.36,1058.69,2582134.25,613.34,74.92,52.93,2.92,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 2 03 m-50.csv,Mito 19,20,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.06,1333.04,786.17,93554.28,194.28,74.51,50.43,3.24,PSY106 clump 25C 2,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-25.csv,ROIs 1,1,287.33,436,990,640.78,155000000,59.75,211,1694,355.52,85792040,101.92,234.95,4613.31,646,156000000,198.13,NA,NA,NA,PSY106 clump 25C 3,ROIs,Object,0.838,20690.77,369.85,89249304,641.43,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-25.csv,Mito 3,4,0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.08,2118.52,1055.78,294562.88,296.66,24.89,16.22,2.37,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-25.csv,Mito 4,5,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.78,2648.08,1386.93,364762.13,541,22.78,17.07,2.21,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-25.csv,Mito 18,19,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.93,3269.66,1481.32,471061.19,468.11,26.58,14.71,2.32,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-25.csv,Mito 24,25,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.77,4613.31,1152.93,984602.69,488.59,26.82,18.95,2.51,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-25.csv,Mito 25,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.35,2366.85,1108.89,287201.53,404.68,22.98,19.2,2.7,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-25.csv,Mito 26,27,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.71,2212.72,1026.54,342863.78,332.36,25.02,20.45,2.61,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-35.csv,ROIs 1,1,287.33,436,990,640.78,155000000,59.75,211,1694,355.52,85792040,101.92,234.95,4613.31,646,156000000,198.13,NA,NA,NA,PSY106 clump 25C 3,ROIs,Object,0.838,20690.77,369.85,89249304,641.43,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-35.csv,Mito 3,4,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.64,3269.66,1445.64,530550.5,469.33,26.58,14.72,2.33,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-35.csv,Mito 4,5,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.08,2608.48,1058.29,336536.25,317.33,24.9,16.22,2.37,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-35.csv,Mito 5,6,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.49,2648.08,1366.56,394935.69,543.47,22.78,17.06,2.22,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-35.csv,Mito 21,22,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.35,2366.85,1094.8,331723,411.37,22.99,19.2,2.72,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-35.csv,Mito 26,27,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.77,4613.31,1144.29,1082496,479.79,26.82,18.96,2.51,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-35.csv,Mito 27,28,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.71,2490.26,1038.27,402849.44,337.01,25.02,20.45,2.6,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-50.csv,ROIs 1,1,287.33,436,990,640.78,155000000,59.75,211,1694,355.52,85792040,101.92,234.95,4613.31,646,156000000,198.13,NA,NA,NA,PSY106 clump 25C 3,ROIs,Object,0.838,20690.77,369.85,89249304,641.43,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-50.csv,Mito 4,5,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.05,3269.66,1380.31,665307.5,474.07,26.58,14.73,2.35,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-50.csv,Mito 5,6,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.16,3373.18,1057.37,419777.44,372.31,24.9,16.22,2.36,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-50.csv,Mito 6,7,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.49,2648.08,1326.92,471057.13,537.61,22.78,17.07,2.24,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-50.csv,Mito 17,18,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.81,2366.85,1071.11,401667.44,415.37,23,19.21,2.73,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-50.csv,Mito 18,19,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.16,2520.51,1019.12,502427.41,349.3,25.03,20.45,2.62,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 01 m-50.csv,Mito 22,23,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.77,4613.31,1118.1,1295879.75,479.01,26.82,18.97,2.52,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-25.csv,ROIs 1,1,231.39,434,1011,631.46,123000000,61.05,200,2142,355.04,68996813,132.25,254.22,4765.17,637.98,124000000,187.95,NA,NA,NA,PSY106 clump 25C 3,ROIs,Object,0.275,23008.11,369.26,71759008,695.45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-25.csv,Mito 23,24,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.78,2716.72,947.06,744388.63,323.92,25.28,45.49,2.64,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-25.csv,Mito 32,33,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.02,3431.95,1210.06,1270558.75,458.92,25.64,48.73,2.58,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-35.csv,ROIs 1,1,231.39,434,1011,631.46,123000000,61.05,200,2142,355.04,68996813,132.25,254.22,4765.17,637.98,124000000,187.95,NA,NA,NA,PSY106 clump 25C 3,ROIs,Object,0.275,23008.11,369.26,71759008,695.45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-35.csv,Mito 25,26,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.78,2716.72,936.57,838228.75,329,25.29,45.5,2.66,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-35.csv,Mito 33,34,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.15,3431.95,1189.27,1400959.25,451.18,25.64,48.73,2.6,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-50.csv,ROIs 1,1,231.39,434,1011,631.46,123000000,61.05,200,2142,355.04,68996813,132.25,254.22,4765.17,637.98,124000000,187.95,NA,NA,NA,PSY106 clump 25C 3,ROIs,Object,0.275,23008.11,369.26,71759008,695.45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-50.csv,Mito 21,22,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.67,2716.72,911.89,1047759.75,335.42,25.31,45.51,2.73,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 3 03 m-50.csv,Mito 27,28,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.15,3431.95,1154.17,1672389.25,445.44,25.64,48.72,2.61,PSY106 clump 25C 3,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,ROIs 1,1,316.53,443,1286,668.34,178000000,76.19,206,2044,406.11,108000000,129.45,284.06,6758.2,674.9,179000000,168.84,NA,NA,NA,PSY106 clump 25C 4,ROIs,Object,1e-6,18376.44,418.73,111000000,592.72,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 2,3,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.88,1146.8,850.83,302894.31,114.71,6.24,24.75,0.897,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 3,4,0.0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.41,1239.98,827.13,60380.43,128.28,3.91,21.04,1.22,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 4,5,0.0369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.57,796.85,749.84,23244.91,28.92,2.39,22.26,1.03,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 6,7,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.54,1271.68,894.14,228005.03,103.69,1.9,20.98,1.45,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 12,13,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.77,1484.56,975.1,271076.78,182.3,7.31,24.87,2.31,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 15,16,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.57,1448.39,932.9,282667.56,137.07,4.01,23.17,2.05,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 23,24,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.21,1454.81,941.82,126204.42,191.33,2.41,22.04,3.31,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 24,25,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.65,1365.4,856.28,605391.88,171.62,4.43,25,3.64,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-25.csv,Mito 27,28,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.87,1710.48,942.81,1098377.38,195,5.21,27.51,2.78,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-35.csv,ROIs 1,1,316.53,443,1286,668.34,178000000,76.19,206,2044,406.11,108000000,129.45,284.06,6758.2,674.9,179000000,168.84,NA,NA,NA,PSY106 clump 25C 4,ROIs,Object,1e-6,18376.44,418.73,111000000,592.72,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-35.csv,Mito 1,2,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.41,1239.98,833.53,81685.55,140.56,3.9,21.06,1.23,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-35.csv,Mito 3,4,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.88,1146.8,843.69,388939.81,113.61,6.21,24.72,0.89,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 25C 4 01 m-35.csv,Mito 4,5,0.0905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.11,968.32,785.91,59728.91,72.32,2.44,22.34,1.03,PSY106 clump 25C 4,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
