Time [s],Index,X Coord [µm],Y Coord [µm],Z Coord [µm],Ti ZDrive [µm],NIDAQ Piezo Z (name: Piezo Z) [µm],PFS Offset,Camera Temperature [°C],Exposure Time [ms],PFS Status
1185.1402,26951,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.1837,26952,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.2272,26953,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.2707,26954,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.3142,26955,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.3577,26956,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.4012,26957,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.4447,26958,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.4882,26959,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,5
1185.5316,26960,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.6117,26961,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.6552,26962,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.6987,26963,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.7422,26964,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.7857,26965,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.8292,26966,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.8727,26967,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.9162,26968,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1185.9597,26969,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1186.0032,26970,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1186.0467,26971,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1186.0901,26972,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.1336,26973,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.1771,26974,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.2206,26975,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.2641,26976,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.3076,26977,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.3511,26978,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.3946,26979,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.4381,26980,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.4816,26981,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.5251,26982,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.5686,26983,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.6121,26984,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.6556,26985,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.6991,26986,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.7426,26987,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.7861,26988,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.8296,26989,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.8731,26990,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.9166,26991,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1186.96,26992,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1187.0035,26993,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1187.047,26994,6917.8,-177.2,2757.95,2807.95,50,8159,-70,20,1
1187.0905,26995,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.134,26996,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.1775,26997,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.221,26998,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.2645,26999,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.308,27000,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.3515,27001,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.395,27002,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.4385,27003,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.482,27004,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.5255,27005,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.569,27006,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.6125,27007,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.656,27008,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.6995,27009,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.743,27010,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.7865,27011,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.8299,27012,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.8734,27013,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.9169,27014,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1187.9604,27015,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.0039,27016,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.0474,27017,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.0909,27018,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.1344,27019,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.1779,27020,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.2214,27021,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.2649,27022,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.3084,27023,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.3519,27024,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.3954,27025,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.4389,27026,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.4824,27027,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.5259,27028,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.5694,27029,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.6129,27030,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.6564,27031,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.6998,27032,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.7433,27033,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.7868,27034,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.8303,27035,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.8738,27036,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.9173,27037,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1188.9608,27038,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.0043,27039,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.0478,27040,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.1279,27041,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.1713,27042,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.2148,27043,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.2583,27044,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.3018,27045,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.3453,27046,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.3888,27047,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.4323,27048,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.4758,27049,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.5193,27050,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.5628,27051,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.6063,27052,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.6498,27053,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.6933,27054,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.7368,27055,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.7803,27056,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.8238,27057,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.8673,27058,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.9108,27059,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.9543,27060,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1189.9978,27061,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1190.0413,27062,6917.8,-177.2,2757.925,2807.925,50,8159,-70,20,1
1190.0847,27063,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.1282,27064,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.1717,27065,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.2152,27066,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.2587,27067,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.3022,27068,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.3457,27069,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.3892,27070,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.4327,27071,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.4762,27072,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.5197,27073,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.5632,27074,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.6067,27075,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.6502,27076,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.6937,27077,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.7372,27078,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.7807,27079,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.8242,27080,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.8677,27081,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.9112,27082,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.9546,27083,6917.8,-177.2,2757.9,2807.9,50,8159,-70,20,1
1190.9981,27084,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.0416,27085,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.0851,27086,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.1286,27087,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.1721,27088,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.2156,27089,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.2591,27090,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.3026,27091,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.3461,27092,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.3896,27093,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.4331,27094,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.4766,27095,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.5201,27096,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.5636,27097,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.6071,27098,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.6506,27099,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.6941,27100,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.7376,27101,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.7811,27102,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.8245,27103,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.868,27104,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.9115,27105,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.955,27106,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1191.9985,27107,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.042,27108,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.0855,27109,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.129,27110,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.1725,27111,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.216,27112,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.2595,27113,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.303,27114,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.3465,27115,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.39,27116,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.4335,27117,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.477,27118,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.5205,27119,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.564,27120,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.6446,27121,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.6881,27122,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.7316,27123,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.7751,27124,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.8186,27125,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.8621,27126,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.9055,27127,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.949,27128,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1192.9925,27129,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.036,27130,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.0795,27131,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.123,27132,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.1665,27133,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.21,27134,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.2535,27135,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.297,27136,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.3405,27137,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.384,27138,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.4275,27139,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.471,27140,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.5145,27141,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.558,27142,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.6015,27143,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.645,27144,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.6885,27145,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.732,27146,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.7755,27147,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.8189,27148,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.8624,27149,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.9059,27150,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.9494,27151,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1193.9929,27152,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1194.0364,27153,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1194.0799,27154,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.1234,27155,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.1669,27156,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.2104,27157,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.2539,27158,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.2974,27159,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.3409,27160,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.3844,27161,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.4279,27162,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.4714,27163,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.5149,27164,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.5584,27165,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.6019,27166,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.6454,27167,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.6888,27168,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.7323,27169,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.7758,27170,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.8193,27171,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.8628,27172,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.9063,27173,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.9498,27174,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1194.9933,27175,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1195.0368,27176,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.0803,27177,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.1238,27178,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.1673,27179,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.2108,27180,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.2543,27181,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.2978,27182,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.3413,27183,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.3848,27184,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.4283,27185,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.4718,27186,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.5153,27187,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.5587,27188,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.6022,27189,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.6457,27190,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.6892,27191,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.7327,27192,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.7762,27193,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.8197,27194,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.8632,27195,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.9067,27196,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.9502,27197,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1195.9937,27198,6917.8,-177.2,2757.975,2807.975,50,8159,-70,20,1
1196.0372,27199,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.0807,27200,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.1601,27201,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.2036,27202,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.2471,27203,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.2906,27204,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.3341,27205,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.3776,27206,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.4211,27207,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.4646,27208,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.5081,27209,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.5516,27210,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.595,27211,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.6385,27212,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.682,27213,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.7255,27214,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.769,27215,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.8125,27216,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.856,27217,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.8995,27218,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.943,27219,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1196.9865,27220,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1197.03,27221,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.0735,27222,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.117,27223,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.1605,27224,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.204,27225,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.2475,27226,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.291,27227,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.3345,27228,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.378,27229,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.4215,27230,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.4649,27231,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.5084,27232,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.5519,27233,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.5954,27234,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.6389,27235,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.6824,27236,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.7259,27237,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.7694,27238,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.8129,27239,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.8564,27240,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.8999,27241,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.9434,27242,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1197.9869,27243,6917.8,-177.2,2758.025,2808.025,50,8159,-70,20,1
1198.0304,27244,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.0739,27245,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.1174,27246,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.1609,27247,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.2044,27248,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.2479,27249,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.2914,27250,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.3348,27251,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.3783,27252,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.4218,27253,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.4653,27254,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.5088,27255,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.5523,27256,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.5958,27257,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.6393,27258,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.6828,27259,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.7263,27260,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.7698,27261,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.8133,27262,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.8568,27263,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.9003,27264,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.9438,27265,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1198.9873,27266,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.0308,27267,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.0743,27268,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.1178,27269,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.1613,27270,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.2048,27271,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.2482,27272,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.2917,27273,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.3352,27274,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.3787,27275,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.4222,27276,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.4657,27277,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.5092,27278,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.5527,27279,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.5962,27280,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.6882,27281,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.7316,27282,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.7751,27283,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.8186,27284,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.8621,27285,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.9056,27286,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.9491,27287,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1199.9926,27288,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.0361,27289,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.0796,27290,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.1231,27291,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.1666,27292,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.2101,27293,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.2536,27294,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.2971,27295,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.3406,27296,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.3841,27297,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.4276,27298,6917.8,-177.2,2758,2808,50,8159,-70,20,1
1200.4711,27299,6917.8,-177.2,2758,2808,50,8159,-70,20,1
